iso_code,country,date,owid_total_cases_per_million,owid_total_tests_per_thousand,owid_positive_rate,owid_population_density,marioli_effective_reproduction_r,sdsn_new_cases_per_million_smoot,sdsn_new_deaths_per_million_smoo,sdsn_effective_reproduction_rate,sdsn_overall_transmission
GIN,Guinea,2020-12-01,998.95001,,,51.755001,,2.5291429,.0054285713,1.0873971,
GIN,Guinea,2020-12-02,1000.777,,,51.755001,,2.3387144,.0054285713,1.0875117,
GIN,Guinea,2020-12-03,1002.605,,,51.755001,,2.4692142,.0054285713,1.087647,
GIN,Guinea,2020-12-04,,,,,,2.4834616,.0058461539,1.0877836,
GMB,"Gambia, The",2020-11-22,1541.795,,,207.56599,.55841303,1.2414286,.059142858,.60172153,
GMB,"Gambia, The",2020-11-23,1541.795,,,207.56599,.55595613,.88671428,.029571429,.59524423,
GMB,"Gambia, The",2020-11-24,1541.795,,,207.56599,.55776149,.88671428,.029571429,.58960748,
GMB,"Gambia, The",2020-11-25,1542.209,,,207.56599,.56219423,.88671428,.029571429,.58483458,
GMB,"Gambia, The",2020-11-26,1542.6219,,,207.56599,.56809705,.91628569,.029571429,.58086061,
GMB,"Gambia, The",2020-11-27,1543.864,,,207.56599,.57406676,.97535712,.029571429,.5774563,
GMB,"Gambia, The",2020-11-28,1543.864,,,207.56599,,.85714287,.029571429,.57415771,
GMB,"Gambia, The",2020-11-29,1545.105,,,207.56599,,.9457857,.029571429,.5712055,
GMB,"Gambia, The",2020-11-30,1548.416,,,207.56599,,1.0935714,.029571429,.56832474,
GMB,"Gambia, The",2020-12-01,1548.829,,,207.56599,,1.1231428,.029571429,.56626844,
GMB,"Gambia, The",2020-12-02,1557.933,,,207.56599,,1.7733572,.029571429,.56491804,
GMB,"Gambia, The",2020-12-03,1558.76,,,207.56599,,1.8325,.029571429,.56392235,
GMB,"Gambia, The",2020-12-04,,,,,,1.9416153,.031846154,.56304866,
GNB,Guinea-Bissau,2020-11-22,1230.184,,,66.191002,.38630348,.25407141,.036285713,.38107157,
GNB,Guinea-Bissau,2020-11-23,1230.692,,,66.191002,.3883661,.10885714,0,.38166413,
GNB,Guinea-Bissau,2020-11-24,1230.692,,,66.191002,.38782844,.10885714,0,.38226599,
GNB,Guinea-Bissau,2020-11-25,1230.692,,,66.191002,.38658297,.10885714,0,.3827728,
GNB,Guinea-Bissau,2020-11-26,1230.692,,,66.191002,.3865487,.10885714,0,.38327068,
GNB,Guinea-Bissau,2020-11-27,1230.692,,,66.191002,.38627145,.10885714,0,.38376799,
GNB,Guinea-Bissau,2020-11-28,1230.692,,,66.191002,,.10885714,0,.38409409,
GNB,Guinea-Bissau,2020-11-29,1230.692,,,66.191002,,.10885714,0,.38445747,
GNB,Guinea-Bissau,2020-11-30,1240.347,,,66.191002,,.7984286,.036285713,.38485095,
GNB,Guinea-Bissau,2020-12-01,1240.347,,,66.191002,,.7984286,.036285713,.38527471,
GNB,Guinea-Bissau,2020-12-02,1240.347,,,66.191002,,.72585714,.036285713,.38571644,
GNB,Guinea-Bissau,2020-12-03,1240.347,,,66.191002,,.72585714,.036285713,.38619629,
GNB,Guinea-Bissau,2020-12-04,,,,,,.78169233,.039076924,.38663879,
GNQ,Equatorial Guinea,2020-11-22,3656.49,,,45.194,.56446254,1.9347143,0,.51644015,
GNQ,Equatorial Guinea,2020-11-23,3661.479,,,45.194,.57008481,2.2910714,0,.52252543,
GNQ,Equatorial Guinea,2020-11-24,3661.479,,,45.194,.57140005,1.7819285,0,.52848542,
GNQ,Equatorial Guinea,2020-11-25,3661.479,,,45.194,.57511747,1.7819285,0,.53446853,
GNQ,Equatorial Guinea,2020-11-26,3667.894,,,45.194,.58052319,2.1382856,0,.54057842,
GNQ,Equatorial Guinea,2020-11-27,3667.894,,,45.194,.57887995,2.1382856,0,.5464167,
GNQ,Equatorial Guinea,2020-11-28,3672.8831,,,45.194,,2.494643,0,.54995167,
GNQ,Equatorial Guinea,2020-11-29,3672.8831,,,45.194,,2.494643,0,.55368555,
GNQ,Equatorial Guinea,2020-11-30,3672.8831,,,45.194,,2.494643,0,.5574913,
GNQ,Equatorial Guinea,2020-12-01,3675.021,,,45.194,,1.7818571,0,.56127733,
GNQ,Equatorial Guinea,2020-12-02,3675.021,,,45.194,,1.7818571,0,.56498712,
GNQ,Equatorial Guinea,2020-12-03,3677.1599,,,45.194,,1.9345714,0,.56850457,
GNQ,Equatorial Guinea,2020-12-04,,,,,,2.0833845,0,.57154214,
GRC,Greece,2020-11-22,8790.0322,214.517,.121,83.478996,1.0820905,239.31143,5.7977142,1.1766155,5
GRC,Greece,2020-11-23,8923.1025,,.111,83.478996,1.0737112,238.61243,6.0923572,1.1626885,5
GRC,Greece,2020-11-24,9127.5527,,.113,83.478996,1.0700606,236.8855,6.5035,1.1492786,5
GRC,Greece,2020-11-25,9333.9229,219.76801,.112,83.478996,1.0674597,232.77371,6.8050714,1.1364865,5
GRC,Greece,2020-11-26,9527.5322,221.80299,.104,83.478996,1.0651538,223.87857,7.1408572,1.1244717,5
GRC,Greece,2020-11-27,9717.5908,223.82401,.102,83.478996,1.0635738,216.63499,7.5725713,1.1135936,5
GRC,Greece,2020-11-28,9885.2012,225.85001,.098999999,83.478996,,209.179,8.1413574,1.1072271,5
GRC,Greece,2020-11-29,9999.6582,227.032,.097000003,83.478996,,205.73886,8.3263569,1.1014047,5
GRC,Greece,2020-11-30,10099.821,227.72301,.103,83.478996,,197.83057,8.5045004,1.0957237,5
GRC,Greece,2020-12-01,10310.796,229.74001,.101,83.478996,,196.30243,8.8334284,1.0900141,5
GRC,Greece,2020-12-02,10520.427,231.57401,.101,83.478996,,189.285,9.0322142,1.0842279,5
GRC,Greece,2020-12-03,10700.988,233.388,.101,83.478996,,180.06778,9.3131428,1.078769,5
GRC,Greece,2020-12-04,,,,,,175.09254,9.4981537,1.0740814,5
GRC,Greece,2020-12-06,,,,,,,,,
GRC,Greece,2020-12-13,,,,,,,,,
GRC,Greece,2020-12-20,,,,,,,,,
GRC,Greece,2020-12-27,,,,,,,,,
GRD,Grenada,2020-11-22,364.383,,,317.13199,,5.7132859,0,,
GRD,Grenada,2020-11-23,364.383,,,317.13199,,5.7132859,0,,
GRD,Grenada,2020-11-24,364.383,,,317.13199,,5.7132859,0,,
GRD,Grenada,2020-11-25,364.383,,,317.13199,,5.7132859,0,,
GRD,Grenada,2020-11-26,364.383,,,317.13199,,5.7132859,0,,
GRD,Grenada,2020-11-27,364.383,,,317.13199,,5.7132859,0,,
GRD,Grenada,2020-11-28,364.383,,,317.13199,,5.7132859,0,,
GRD,Grenada,2020-11-29,364.383,,,317.13199,,5.7132859,0,,
GRD,Grenada,2020-11-30,364.383,,,317.13199,,5.0784998,0,,
GRD,Grenada,2020-12-01,364.383,,,317.13199,,5.0784998,0,,
GRD,Grenada,2020-12-02,364.383,,,317.13199,,3.1740713,0,,
GRD,Grenada,2020-12-03,364.383,,,317.13199,,3.1740713,0,,
GRD,Grenada,2020-12-04,,,,,,0,0,,
GRL,Greenland,2020-11-22,,,,,,,,,
GRL,Greenland,2020-11-23,,,,,,,,,
GRL,Greenland,2020-11-24,,,,,,,,,
GRL,Greenland,2020-11-25,,,,,,,,,
GRL,Greenland,2020-11-26,,,,,,,,,
GRL,Greenland,2020-11-27,,,,,,,,,
GRL,Greenland,2020-11-28,,,,,,,,,
GRL,Greenland,2020-11-29,,,,,,,,,
GRL,Greenland,2020-11-30,,,,,,,,,
GRL,Greenland,2020-12-01,,,,,,,,,
GRL,Greenland,2020-12-02,,,,,,,,,
GRL,Greenland,2020-12-03,,,,,,,,,
GRL,Greenland,2020-12-04,,,,,,,,,
GTM,Guatemala,2020-11-22,6621.5601,28.055,.134,157.834,1.0213417,29.371857,1.0167857,1.0224872,3
GTM,Guatemala,2020-11-23,6626.751,28.351999,.133,157.834,1.0212544,29.351929,1.0725714,1.0227015,3
GTM,Guatemala,2020-11-24,6661.748,28.629999,.12899999,157.834,1.0234226,28.785715,1.0646429,1.0227973,3
GTM,Guatemala,2020-11-25,6697.4722,28.909,.131,157.834,1.024846,28.618286,1.0447143,1.0228914,3
GTM,Guatemala,2020-11-26,6736.3198,29.139999,.13699999,157.834,1.0254198,28.474785,1.0965,1.023011,3
GTM,Guatemala,2020-11-27,6761.271,29.389999,.12899999,157.834,1.02467,27.9445,1.0407143,1.0231673,3
GTM,Guatemala,2020-11-28,6798.4448,29.483,.12899999,157.834,,28.223572,.96092856,1.0232979,3
GTM,Guatemala,2020-11-29,6808.1021,29.52,.127,157.834,,28.251429,.93300003,1.0235652,3
GTM,Guatemala,2020-11-30,6813.1812,29.812,.12800001,157.834,,28.028143,.92900002,1.0238055,3
GTM,Guatemala,2020-12-01,6852.9229,30.082001,.132,157.834,,28.083929,.92107141,1.0238392,3
GTM,Guatemala,2020-12-02,6891.2139,30.327,.13699999,157.834,,28.223499,.72971427,1.0237554,3
GTM,Guatemala,2020-12-03,6924.313,,,157.834,,27.856714,.63407141,1.0236073,3
GTM,Guatemala,2020-12-04,,,,,,27.032616,.60984617,1.023464,3
GUM,Guam,2020-11-22,,,,,,,,,
GUM,Guam,2020-11-23,,,,,,,,,
GUM,Guam,2020-11-24,,,,,,,,,
GUM,Guam,2020-11-25,,,,,,,,,
GUM,Guam,2020-11-26,,,,,,,,,
GUM,Guam,2020-11-27,,,,,,,,,
GUM,Guam,2020-11-28,,,,,,,,,
GUM,Guam,2020-11-29,,,,,,,,,
GUM,Guam,2020-11-30,,,,,,,,,
GUM,Guam,2020-12-01,,,,,,,,,
GUM,Guam,2020-12-02,,,,,,,,,
GUM,Guam,2020-12-03,,,,,,,,,
GUM,Guam,2020-12-04,,,,,,,,,
GUY,Guyana,2020-11-22,6525.8931,,,3.9519999,1.0263671,56.212215,.81721431,1.03716,
GUY,Guyana,2020-11-23,6552.5918,,,3.9519999,1.0224639,57.211143,.99885714,1.0360426,
GUY,Guyana,2020-11-24,6597.0889,,,3.9519999,1.0212785,59.844715,1.0896429,1.0346019,
GUY,Guyana,2020-11-25,6656.8428,,,3.9519999,1.0205956,56.121429,.90799999,1.0326604,
GUY,Guyana,2020-11-26,6707.6982,,,3.9519999,1.0195845,55.758144,.99885714,1.0307114,
GUY,Guyana,2020-11-27,6750.9238,,,3.9519999,1.0186211,53.215427,.99885714,1.0287158,
GUY,Guyana,2020-11-28,6786.522,,,3.9519999,,49.401356,.99885714,1.0275606,
GUY,Guyana,2020-11-29,6834.834,,,3.9519999,,50.218716,.99885714,1.0266376,
GUY,Guyana,2020-11-30,6872.9751,,,3.9519999,,48.311714,1.0896429,1.0258526,
GUY,Guyana,2020-12-01,6894.5879,,,3.9519999,,48.4025,.99885714,1.0252646,
GUY,Guyana,2020-12-02,6927.6431,,,3.9519999,,48.584072,.81721431,1.0246397,
GUY,Guyana,2020-12-03,7028.0811,,,3.9519999,,50.127857,.72642857,1.0237691,
GUY,Guyana,2020-12-04,,,,,,51.14777,.78230768,1.0227987,
HKG,Hong Kong SAR China,2020-11-22,,,,,,,,,
HKG,Hong Kong SAR China,2020-11-23,,,,,,,,,
HKG,Hong Kong SAR China,2020-11-24,,553.96997,,7039.7139,,,,,
HKG,Hong Kong SAR China,2020-11-25,,,,,,,,,
HKG,Hong Kong SAR China,2020-11-26,,,,,,,,,
HKG,Hong Kong SAR China,2020-11-27,,,,,,,,,
HKG,Hong Kong SAR China,2020-11-28,,,,,,,,,
HKG,Hong Kong SAR China,2020-11-29,,,,,,,,,
HKG,Hong Kong SAR China,2020-11-30,,,,,,,,,
HKG,Hong Kong SAR China,2020-12-01,,,,,,,,,
HKG,Hong Kong SAR China,2020-12-02,,,,,,,,,
HKG,Hong Kong SAR China,2020-12-03,,,,,,,,,
HKG,Hong Kong SAR China,2020-12-04,,,,,,,,,
HND,Honduras,2020-11-22,10544.082,,,82.805,1.0328941,31.687929,.80757141,1.0101991,
HND,Honduras,2020-11-23,10622.429,,,82.805,1.0375214,33.447571,.74992859,1.0133008,
HND,Honduras,2020-11-24,10622.429,,,82.805,1.0394403,31.781713,.64178574,1.0163989,
HND,Honduras,2020-11-25,10713.801,,,82.805,1.0431547,35.675999,.6562143,1.019588,
HND,Honduras,2020-11-26,10770.845,,,82.805,1.0439533,37.594284,.63457143,1.0226513,
HND,Honduras,2020-11-27,10816.582,,,82.805,1.0440396,36.454857,.56971431,1.025512,
HND,Honduras,2020-11-28,10854.847,,,82.805,,35.755356,.59857142,1.027001,
HND,Honduras,2020-11-29,10892.708,,,82.805,,34.514927,.62021428,1.0286452,
HND,Honduras,2020-11-30,10929.559,,,82.805,,36.159214,.56978571,1.0304863,
HND,Honduras,2020-12-01,10929.559,,,82.805,,34.363499,.56978571,1.0324961,
HND,Honduras,2020-12-02,11019.517,,,82.805,,40.78907,.65635717,1.0346557,
HND,Honduras,2020-12-03,11081.711,,,82.805,,45.23143,.71407145,1.0368063,
HND,Honduras,2020-12-04,,,,,,48.221462,.66030771,1.038715,
HRV,Croatia,2020-11-22,25264.611,164.90199,.34,73.725998,1.1650435,634.56787,9.7260714,1.1266363,5
HRV,Croatia,2020-11-23,25745.213,166.397,.34400001,73.725998,1.128492,642.29315,9.847929,1.130841,5
HRV,Croatia,2020-11-24,26311.072,168.576,.34,73.725998,1.151408,657.18683,10.091572,1.136615,5
HRV,Croatia,2020-11-25,27188.725,171.05901,.34,73.725998,1.2145146,674.69049,10.578714,1.143127,5
HRV,Croatia,2020-11-26,28165.273,173.85699,.33899999,73.725998,1.254923,690.81958,10.909286,1.1499743,5
HRV,Croatia,2020-11-27,29159.119,176.55901,.34200001,73.725998,1.2700251,708.63641,10.996285,1.158294,5
HRV,Croatia,2020-11-28,30130.311,179.30701,.34099999,73.725998,,728.14099,11.292071,1.161185,5
HRV,Croatia,2020-11-29,30841.348,181.308,.34,73.725998,,737.83246,11.535714,1.1680841,5
HRV,Croatia,2020-11-30,31287.117,182.533,.34299999,73.725998,,746.82788,12.249143,1.1792023,5
HRV,Croatia,2020-12-01,31993.525,184.888,.34799999,73.725998,,763.44415,13.014714,1.1886591,5
HRV,Croatia,2020-12-02,32855.59,187.342,.34799999,73.725998,,768.45514,13.3105,1.192811,5
HRV,Croatia,2020-12-03,33960.023,190.062,.35800001,73.725998,,792.29211,13.293072,1.1946616,5
HRV,Croatia,2020-12-04,,,,,,797.81171,13.247539,1.1963161,5
HRV,Croatia,2020-12-06,,,,,,,,,
HRV,Croatia,2020-12-13,,,,,,,,,
HRV,Croatia,2020-12-20,,,,,,,,,
HRV,Croatia,2020-12-27,,,,,,,,,
HTI,Haiti,2020-11-22,808.06598,,,398.448,.94485742,.54500002,0,.91160458,
HTI,Haiti,2020-11-23,808.94299,,,398.448,.95441395,.54500002,0,.91755468,
HTI,Haiti,2020-11-24,809.38202,,,398.448,.96009082,.57628572,0,.92344749,
HTI,Haiti,2020-11-25,811.04797,,,398.448,.96699119,.60135716,0,.92915136,
HTI,Haiti,2020-11-26,811.74902,,,398.448,.967116,.60135716,0,.93446863,
HTI,Haiti,2020-11-27,812.45099,,,398.448,.9670248,.60135716,0,.93945032,
HTI,Haiti,2020-11-28,813.15302,,,398.448,,.65149999,0,.94229656,
HTI,Haiti,2020-11-29,813.15302,,,398.448,,.65149999,0,.94501126,
HTI,Haiti,2020-11-30,815.08197,,,398.448,,.66399997,.0062857145,.94730866,
HTI,Haiti,2020-12-01,815.25702,,,398.448,,.65771431,.0062857145,.94981951,
HTI,Haiti,2020-12-02,816.74799,,,398.448,,.76421428,.0062857145,.95234197,
HTI,Haiti,2020-12-03,818.32703,,,398.448,,.7705,.0062857145,.95452201,
HTI,Haiti,2020-12-04,,,,,,.80953848,.0067692306,.95714408,
HUN,Hungary,2020-11-22,18075.742,155.569,.227,108.043,1.037073,480.62436,10.0705,1.1278671,5
HUN,Hungary,2020-11-23,18420.865,157.15401,.19400001,108.043,1.0368471,467.10815,10.336715,1.1125213,5
HUN,Hungary,2020-11-24,18827.578,158.20399,.208,108.043,1.0575166,465.548,10.440214,1.1016173,5
HUN,Hungary,2020-11-25,19221.561,160.276,.207,108.043,1.085633,464.52029,10.477214,1.0948085,5
HUN,Hungary,2020-11-26,19879.922,163.576,.208,108.043,1.1285746,482.50986,10.684215,1.0921359,5
HUN,Hungary,2020-11-27,20541.699,165.75,.22400001,108.043,1.144442,492.09244,10.950429,1.0908998,5
HUN,Hungary,2020-11-28,21190.537,167.98199,.242,108.043,,502.68063,11.283143,1.0862256,5
HUN,Hungary,2020-11-29,21896.412,169.67,.271,108.043,,521.76459,11.645429,1.081682,5
HUN,Hungary,2020-11-30,22475.582,170.597,.30199999,108.043,,515.10999,12.074286,1.0764928,5
HUN,Hungary,2020-12-01,22884.574,171.19299,.31200001,108.043,,505.85272,12.540071,1.0729227,5
HUN,Hungary,2020-12-02,23312.717,191.528,.131,108.043,,504.71408,13.028071,1.0718522,5
HUN,Hungary,2020-12-03,23999.545,194.224,.134,108.043,,520.4115,13.693571,1.0727531,5
HUN,Hungary,2020-12-04,,,,,,525.08844,13.982462,1.0759443,5
HUN,Hungary,2020-12-06,,,,,,,,,
HUN,Hungary,2020-12-13,,,,,,,,,
HUN,Hungary,2020-12-20,,,,,,,,,
HUN,Hungary,2020-12-27,,,,,,,,,
IDN,Indonesia,2020-11-22,1819.47,12.99,.115,145.72501,1.0982182,15.656,.33164287,1.089522,3
IDN,Indonesia,2020-11-23,1835.71,13.09,.118,145.72501,1.0996361,16.070929,.34285715,1.0930606,3
IDN,Indonesia,2020-11-24,1851.036,13.192,.119,145.72501,1.1054364,16.178785,.35257143,1.095893,3
IDN,Indonesia,2020-11-25,1871.2679,13.352,.14,145.72501,1.1182122,16.639429,.36278573,1.0985572,3
IDN,Indonesia,2020-11-26,1889.245,13.491,.142,145.72501,1.1232827,16.833786,.37057143,1.1004281,3
IDN,Indonesia,2020-11-27,1910.552,13.635,.147,145.72501,1.1304104,16.934071,.38757142,1.1018279,3
IDN,Indonesia,2020-11-28,1930.36,13.772,.14399999,145.72501,,16.972214,.39121428,1.1014197,3
IDN,Indonesia,2020-11-29,1953.272,13.885,.15000001,145.72501,,17.536501,.41892856,1.1022009,3
IDN,Indonesia,2020-11-30,1970.152,13.994,.149,145.72501,,17.819071,.43064284,1.1040599,3
IDN,Indonesia,2020-12-01,1988.7679,14.132,.146,145.72501,,18.154642,.44078571,1.1062622,3
IDN,Indonesia,2020-12-02,2008.9969,14.285,.148,145.72501,,18.485786,.44285715,1.1082125,3
IDN,Indonesia,2020-12-03,2039.594,,,145.72501,,19.418358,.45821428,1.109646,3
IDN,Indonesia,2020-12-04,,,,,,19.564384,.47153845,1.1109483,3
IND,India,2020-11-22,6623.0698,95.458,.043000001,450.41901,.9737646,30.342072,.36885715,.95110631,3
IND,India,2020-11-23,6650.5879,96.073997,.044,450.41901,.97367263,30.337,.3705,.95383269,3
IND,India,2020-11-24,6682.7441,96.871002,.043000001,450.41901,.97608173,30.341858,.36892858,.9565565,3
IND,India,2020-11-25,6714.9819,97.710999,.041999999,450.41901,.97704542,30.165001,.36757144,.95921165,3
IND,India,2020-11-26,6746.2012,98.500999,.041000001,450.41901,.97671998,30.072001,.3647857,.96182299,3
IND,India,2020-11-27,6776.144,99.320999,.039999999,450.41901,.97615635,29.897928,.36292857,.96437711,3
IND,India,2020-11-28,6806.4409,100.159,.039000001,450.41901,,29.934643,.36542857,.96627659,3
IND,India,2020-11-29,6834.5371,101.089,.037999999,450.41901,,30.360357,.36585715,.96846271,3
IND,India,2020-11-30,6857.0859,101.724,.037,450.41901,,30.4615,.36757144,.97066182,3
IND,India,2020-12-01,6883.6108,102.427,.035999998,450.41901,,30.357357,.36899999,.97245556,3
IND,India,2020-12-02,6909.3721,103.221,.035,450.41901,,29.838499,.36592856,.97374749,3
IND,India,2020-12-03,6935.8901,104.027,.034000002,450.41901,,29.357786,.36364287,.97463411,3
IND,India,2020-12-04,,,,,,29.039078,.36015385,.97521061,3
IRL,Ireland,2020-11-22,14269.727,380.59,.032000002,69.874001,.78785449,73.297569,1.0995715,.79640394,4
IRL,Ireland,2020-11-23,14320.357,382.582,.029999999,69.874001,.7812258,73.080574,1.0850714,.79731023,4
IRL,Ireland,2020-11-24,14364.708,384.625,.028999999,69.874001,.77655625,72.921501,.94042856,.79770458,4
IRL,Ireland,2020-11-25,14416.756,387.14401,.027000001,69.874001,.7757355,71.460503,.98385715,.79735863,4
IRL,Ireland,2020-11-26,14478.929,389.66699,.026000001,69.874001,.77661574,70.332146,1.0272857,.79632163,4
IRL,Ireland,2020-11-27,14520.446,391.849,.025,69.874001,.77401185,66.542068,1.0272857,.79440224,4
IRL,Ireland,2020-11-28,14569.658,394.146,.024,69.874001,,63.880356,1.0417857,.79345405,4
IRL,Ireland,2020-11-29,14630.212,396.05801,.023,69.874001,,62.751999,1.0562143,.7921747,4
IRL,Ireland,2020-11-30,14691.575,397.892,.024,69.874001,,60.582142,.99835712,.79044533,4
IRL,Ireland,2020-12-01,14743.015,399.87399,.025,69.874001,,59.482784,1.0706428,.78852957,4
IRL,Ireland,2020-12-02,14797.29,402.29099,.025,69.874001,,57.978355,.98385715,.78621972,4
IRL,Ireland,2020-12-03,14830.098,404.73099,.023,69.874001,,54.318501,1.0127857,.78355485,4
IRL,Ireland,2020-12-04,,,,,,53.37154,.96607691,.78102404,4
IRN,"Iran, Islamic Rep.",2020-11-22,10171.818,,.32600001,49.831001,1.0767602,146.16451,5.5370002,1.1998428,5
IRN,"Iran, Islamic Rep.",2020-11-23,10320.163,69.389999,.324,49.831001,1.0542636,147.86279,5.5327144,1.1861749,5
IRN,"Iran, Islamic Rep.",2020-11-24,10483.522,69.900002,.32300001,49.831001,1.0990897,150.73886,5.5582142,1.1759369,5
IRN,"Iran, Islamic Rep.",2020-11-25,10648.334,70.401001,.32300001,49.831001,1.1055913,152.49321,5.5642142,1.1624655,5
IRN,"Iran, Islamic Rep.",2020-11-26,10814.55,70.906998,.324,49.831001,1.1024145,154.57158,5.5854998,1.1515672,5
IRN,"Iran, Islamic Rep.",2020-11-27,10981.838,,.32499999,49.831001,1.097234,156.53943,5.5387144,1.1424208,5
IRN,"Iran, Islamic Rep.",2020-11-28,11141.399,71.893997,.324,49.831001,,158.4095,5.4868569,1.1392663,5
IRN,"Iran, Islamic Rep.",2020-11-29,11295.579,,.32100001,49.831001,,158.75565,5.4264288,1.1317582,5
IRN,"Iran, Islamic Rep.",2020-11-30,11454.175,72.927002,.32100001,49.831001,,158.98357,5.3295002,1.121803,5
IRN,"Iran, Islamic Rep.",2020-12-01,11619.439,73.442001,.32100001,49.831001,,159.43343,5.2444286,1.1111395,5
IRN,"Iran, Islamic Rep.",2020-12-02,11781.607,,,49.831001,,159.6035,5.1440716,1.1015377,5
IRN,"Iran, Islamic Rep.",2020-12-03,11947.359,,,49.831001,,160.19792,5.0437145,1.0945127,5
IRN,"Iran, Islamic Rep.",2020-12-04,,,,,,160.377,4.993,1.0897145,5
IRQ,Iraq,2020-11-22,13308.993,81.250999,.116,88.125,.8603605,65.301071,1.1205,.88531166,4
IRQ,Iraq,2020-11-23,13362.097,81.870003,.108,88.125,.88360244,63.439999,1.0938572,.88130122,4
IRQ,Iraq,2020-11-24,13419.08,82.528999,.098999999,88.125,.90841657,61.15807,1.0636429,.87890518,4
IRQ,Iraq,2020-11-25,13479.693,83.221001,.093000002,88.125,.93014234,59.80843,1.0725,.87890369,4
IRQ,Iraq,2020-11-26,13541.425,83.987,.088,88.125,.94541651,58.361141,1.053,.88109773,4
IRQ,Iraq,2020-11-27,13604.698,84.726997,.083999999,88.125,.95392948,58.103642,1.0423571,.88555759,4
IRQ,Iraq,2020-11-28,13644.626,85.323997,.081,88.125,,56.659927,1.0245714,.88652825,4
IRQ,Iraq,2020-11-29,13684.753,85.943001,.079999998,88.125,,55.55357,.98371428,.88836652,4
IRQ,Iraq,2020-11-30,13737.31,86.600998,.079000004,88.125,,55.063499,.96950001,.89036763,4
IRQ,Iraq,2020-12-01,13792.453,87.336998,.078000002,88.125,,53.743999,.98371428,.89215249,4
IRQ,Iraq,2020-12-02,13841.207,88.102997,.074000001,88.125,,53.055,.96771431,.89514047,4
IRQ,Iraq,2020-12-03,13891.9,88.919998,.071000002,88.125,,52.460072,.9357143,.89932668,4
IRQ,Iraq,2020-12-04,,,,,,51.632153,.91399997,.90490597,4
ISL,Iceland,2020-11-22,15463.736,606.36798,.017000001,3.404,.75639212,41.653358,1.2557857,.64535731,3
ISL,Iceland,2020-11-23,15498.901,609.17499,.017999999,3.404,.77568853,39.350929,.62785715,.65757519,3
ISL,Iceland,2020-11-24,15525.275,611.36401,.017999999,3.404,.79782426,38.513714,.41857144,.67156351,3
ISL,Iceland,2020-11-25,15566.3,613.43298,.018999999,3.404,.82776177,35.583359,.41857144,.68729818,3
ISL,Iceland,2020-11-26,15598.535,616.06702,.02,3.404,.85370088,34.118141,.20928572,.70537788,3
ISL,Iceland,2020-11-27,15665.934,619.13599,.018999999,3.404,.88162887,36.839214,.20928572,.72580886,3
ISL,Iceland,2020-11-28,15739.194,620.82098,.02,3.404,,38.723072,.20928572,.73557121,3
ISL,Iceland,2020-11-29,15768.498,622.41199,.018999999,3.404,,40.188286,.20928572,.74683625,3
ISL,Iceland,2020-11-30,15800.733,626.992,.017000001,3.404,,39.141716,.20928572,.75824761,3
ISL,Iceland,2020-12-01,15862.271,630.87799,.017000001,3.404,,41.444141,.41857144,.7704109,3
ISL,Iceland,2020-12-02,15862.271,634.73999,.014,3.404,,39.141716,.41857144,.78297961,3
ISL,Iceland,2020-12-03,15964.835,,,3.404,,45.421143,.41857144,.79542488,3
ISL,Iceland,2020-12-04,,,,,,44.406769,.22538462,.80550379,3
ISL,Iceland,2020-12-06,,,,,,,,,
ISL,Iceland,2020-12-13,,,,,,,,,
ISL,Iceland,2020-12-20,,,,,,,,,
ISL,Iceland,2020-12-27,,,,,,,,,
ISR,Israel,2020-11-22,38000.859,650.60498,.017000001,402.60599,1.094476,79.85807,1.0316429,1.0000445,4
ISR,Israel,2020-11-23,38125.637,656.79498,.017000001,402.60599,1.1577672,80.98864,1.0976429,1.0205795,4
ISR,Israel,2020-11-24,38233.891,663.69,.017000001,402.60599,1.1741059,84.784714,1.1389285,1.0412735,4
ISR,Israel,2020-11-25,38347.113,670.71301,.017000001,402.60599,1.1815168,87.384216,1.0398571,1.0600121,4
ISR,Israel,2020-11-26,38482.172,676.96002,.018999999,402.60599,1.1802759,90.156998,1.0563571,1.0765877,4
ISR,Israel,2020-11-27,38565.121,,,402.60599,1.1471484,91.658928,1.0151428,1.0907096,4
ISR,Israel,2020-11-28,38679.152,,,402.60599,,94.489502,1.0976429,1.1000046,4
ISR,Israel,2020-11-29,38772.621,,,402.60599,,97.848213,1.0893571,1.1088587,4
ISR,Israel,2020-11-30,38916.805,,,402.60599,,99.779289,1.0728571,1.1134487,4
ISR,Israel,2020-12-01,39064.805,,,402.60599,,103.89722,1.1635715,1.1183445,5
ISR,Israel,2020-12-02,39237.18,,,402.60599,,109.65736,1.1882857,1.1243442,5
ISR,Israel,2020-12-03,39401.582,,,402.60599,,115.47521,1.2295001,1.1328079,5
ISR,Israel,2020-12-04,,,,,,118.14577,1.3063077,1.1432993,5
ISR,Israel,2020-12-06,,,,,,,,,
ISR,Israel,2020-12-13,,,,,,,,,
ISR,Israel,2020-12-20,,,,,,,,,
ISR,Israel,2020-12-27,,,,,,,,,
ITA,Italy,2020-11-22,23301.775,337.21399,.153,205.85899,.91862965,559.69672,9.9577856,1.0628698,5
ITA,Italy,2020-11-23,23680.975,339.677,.15000001,205.85899,.886783,556.92993,10.2815,1.042941,5
